Index,Date,Time,DateTime,Readings_RH,Readings_F,Type
3610,10/19/18,4:41:03 PM,10/19/1816:41:03,28.2,93.5,
3611,10/19/18,4:51:03 PM,10/19/1816:51:03,28.2,93.2,
3612,10/19/18,5:01:03 PM,10/19/1817:01:03,28.3,92,
3613,10/19/18,5:11:03 PM,10/19/1817:11:03,28.3,92,
3614,10/19/18,5:21:03 PM,10/19/1817:21:03,28.2,91.9,
3615,10/19/18,5:31:03 PM,10/19/1817:31:03,28.2,92,
3616,10/19/18,5:41:03 PM,10/19/1817:41:03,28.3,92,
3617,10/19/18,5:51:03 PM,10/19/1817:51:03,27.7,91.9,
3618,10/19/18,6:01:03 PM,10/19/1818:01:03,28.1,91.8,
3619,10/19/18,6:11:03 PM,10/19/1818:11:03,28.3,92,
3620,10/19/18,6:21:03 PM,10/19/1818:21:03,28.2,92,
3621,10/19/18,6:31:03 PM,10/19/1818:31:03,28.2,92,
3622,10/19/18,6:41:03 PM,10/19/1818:41:03,28.2,92,
3623,10/19/18,6:51:03 PM,10/19/1818:51:03,28.2,92,
3624,10/19/18,7:01:03 PM,10/19/1819:01:03,28.3,92,
3625,10/19/18,7:11:03 PM,10/19/1819:11:03,28.2,91.9,
3626,10/19/18,7:21:03 PM,10/19/1819:21:03,30.6,91.7,
3627,10/19/18,7:31:03 PM,10/19/1819:31:03,30.6,91.7,
3628,10/19/18,7:41:03 PM,10/19/1819:41:03,30.9,91.7,
3629,10/19/18,7:51:03 PM,10/19/1819:51:03,31.2,91.7,
3630,10/19/18,8:01:03 PM,10/19/1820:01:03,31.1,91.6,
3631,10/19/18,8:11:03 PM,10/19/1820:11:03,31.1,91.6,
3632,10/19/18,8:21:03 PM,10/19/1820:21:03,31.5,91.5,
3633,10/19/18,8:31:03 PM,10/19/1820:31:03,31.6,91.5,
3634,10/19/18,8:41:03 PM,10/19/1820:41:03,31.7,91.5,
3635,10/19/18,8:51:03 PM,10/19/1820:51:03,31.7,90.9,
3636,10/19/18,9:01:03 PM,10/19/1821:01:03,31.7,90.9,
3637,10/19/18,9:11:03 PM,10/19/1821:11:03,31.7,90.9,
3638,10/19/18,9:21:03 PM,10/19/1821:21:03,31.7,90.9,
3639,10/19/18,9:31:03 PM,10/19/1821:31:03,31.7,90.9,
3640,10/19/18,9:41:03 PM,10/19/1821:41:03,31.7,90.9,
3641,10/19/18,9:51:03 PM,10/19/1821:51:03,31.7,90.8,
3642,10/19/18,10:01:03 PM,10/19/1822:01:03,31.7,90.9,
3643,10/19/18,10:11:03 PM,10/19/1822:11:03,31.7,90.9,
3644,10/19/18,10:21:03 PM,10/19/1822:21:03,31.7,90.9,
3645,10/19/18,10:31:03 PM,10/19/1822:31:03,31.7,90.8,
3646,10/19/18,10:41:03 PM,10/19/1822:41:03,31.7,90.8,
3647,10/19/18,10:51:03 PM,10/19/1822:51:03,31.7,90.8,
3648,10/19/18,11:01:03 PM,10/19/1823:01:03,31.7,90.9,
3649,10/19/18,11:11:03 PM,10/19/1823:11:03,31.7,90.9,
3650,10/19/18,11:21:03 PM,10/19/1823:21:03,31.7,90.9,
3651,10/19/18,11:31:03 PM,10/19/1823:31:03,31.7,90.9,
3652,10/19/18,11:41:03 PM,10/19/1823:41:03,31.7,90.9,
3653,10/19/18,11:51:03 PM,10/19/1823:51:03,32.6,90.9,
3654,10/20/18,12:01:03 AM,10/20/1800:01:03,32.6,90.9,
3655,10/20/18,12:11:03 AM,10/20/1800:11:03,32.6,90.9,
3656,10/20/18,12:21:03 AM,10/20/1800:21:03,32.8,90.9,
3657,10/20/18,12:31:03 AM,10/20/1800:31:03,32.8,90.9,
3658,10/20/18,12:41:03 AM,10/20/1800:41:03,32.6,90.9,
3659,10/20/18,12:51:03 AM,10/20/1800:51:03,32.7,90.9,
3660,10/20/18,1:01:03 AM,10/20/1801:01:03,32.6,90.9,
3661,10/20/18,1:11:03 AM,10/20/1801:11:03,32.6,90.8,
3662,10/20/18,1:21:03 AM,10/20/1801:21:03,32.7,90.8,
3663,10/20/18,1:31:03 AM,10/20/1801:31:03,32.7,90.7,
3664,10/20/18,1:41:03 AM,10/20/1801:41:03,32.9,90.7,
3665,10/20/18,1:51:03 AM,10/20/1801:51:03,32.6,90.7,
3666,10/20/18,2:01:03 AM,10/20/1802:01:03,32.7,90.7,
3667,10/20/18,2:11:03 AM,10/20/1802:11:03,32.8,90.7,
3668,10/20/18,2:21:03 AM,10/20/1802:21:03,32.7,90.7,
3669,10/20/18,2:31:03 AM,10/20/1802:31:03,32.9,90.8,
3670,10/20/18,2:41:03 AM,10/20/1802:41:03,32.9,90.8,
3671,10/20/18,2:51:03 AM,10/20/1802:51:03,32.8,90.8,
3672,10/20/18,3:01:03 AM,10/20/1803:01:03,31.8,90.8,
3673,10/20/18,3:11:03 AM,10/20/1803:11:03,31.9,90.8,
3674,10/20/18,3:21:03 AM,10/20/1803:21:03,32,90.7,
3675,10/20/18,3:31:03 AM,10/20/1803:31:03,32.2,90.7,
3676,10/20/18,3:41:03 AM,10/20/1803:41:03,32.3,90.7,
3677,10/20/18,3:51:03 AM,10/20/1803:51:03,32.7,90.7,
3678,10/20/18,4:01:03 AM,10/20/1804:01:03,32.8,90.7,
3679,10/20/18,4:11:03 AM,10/20/1804:11:03,32.9,90.7,
3680,10/20/18,4:21:03 AM,10/20/1804:21:03,32.9,90.7,
3681,10/20/18,4:31:03 AM,10/20/1804:31:03,32.9,90.7,
3682,10/20/18,4:41:03 AM,10/20/1804:41:03,32.9,90.7,
3683,10/20/18,4:51:03 AM,10/20/1804:51:03,32.4,90.7,
3684,10/20/18,5:01:03 AM,10/20/1805:01:03,32.4,90.7,
3685,10/20/18,5:11:03 AM,10/20/1805:11:03,32.6,90.8,
3686,10/20/18,5:21:03 AM,10/20/1805:21:03,32.6,90.8,
3687,10/20/18,5:31:03 AM,10/20/1805:31:03,32.6,90.8,
3688,10/20/18,5:41:03 AM,10/20/1805:41:03,32.8,90.9,
3689,10/20/18,5:51:03 AM,10/20/1805:51:03,32.9,90.8,
3690,10/20/18,6:01:03 AM,10/20/1806:01:03,32.8,90.8,
3691,10/20/18,6:11:03 AM,10/20/1806:11:03,32.8,90.8,
3692,10/20/18,6:21:03 AM,10/20/1806:21:03,32.7,90.8,
3693,10/20/18,6:31:03 AM,10/20/1806:31:03,32.7,90.7,
3694,10/20/18,6:41:03 AM,10/20/1806:41:03,32.8,90.8,
3695,10/20/18,6:51:03 AM,10/20/1806:51:03,32.8,90.7,
3696,10/20/18,7:01:03 AM,10/20/1807:01:03,32.9,90.7,
3697,10/20/18,7:11:03 AM,10/20/1807:11:03,32.8,90.8,
3698,10/20/18,7:21:03 AM,10/20/1807:21:03,50.6,90.8,
3699,10/20/18,7:31:03 AM,10/20/1807:31:03,50.7,90.8,
3700,10/20/18,7:41:03 AM,10/20/1807:41:03,50.7,90.8,
3701,10/20/18,7:51:03 AM,10/20/1807:51:03,50.9,90.9,
3702,10/20/18,8:01:03 AM,10/20/1808:01:03,51.1,90.9,
3703,10/20/18,8:11:03 AM,10/20/1808:11:03,51.6,90.9,
3704,10/20/18,8:21:03 AM,10/20/1808:21:03,51.6,90.9,
3705,10/20/18,8:31:03 AM,10/20/1808:31:03,51.7,90.9,
3706,10/20/18,8:41:03 AM,10/20/1808:41:03,51.7,90.9,
3707,10/20/18,8:51:03 AM,10/20/1808:51:03,52.3,90.9,
3708,10/20/18,9:01:03 AM,10/20/1809:01:03,52.6,90.9,
3709,10/20/18,9:11:03 AM,10/20/1809:11:03,52.7,90.9,
3710,10/20/18,9:21:03 AM,10/20/1809:21:03,52.7,90.9,
3711,10/20/18,9:31:03 AM,10/20/1809:31:03,52.5,90.9,
3712,10/20/18,9:41:03 AM,10/20/1809:41:03,52.7,90.9,
3713,10/20/18,9:51:03 AM,10/20/1809:51:03,52.6,90.9,
3714,10/20/18,10:01:03 AM,10/20/1810:01:03,53.9,90.9,
3715,10/20/18,10:11:03 AM,10/20/1810:11:03,54.3,90.9,
3716,10/20/18,10:21:03 AM,10/20/1810:21:03,54.3,90.9,
3717,10/20/18,10:31:03 AM,10/20/1810:31:03,54.3,90.8,
3718,10/20/18,10:41:03 AM,10/20/1810:41:03,54.7,90.8,
3719,10/20/18,10:51:03 AM,10/20/1810:51:03,54.8,90.8,
3720,10/20/18,11:01:03 AM,10/20/1811:01:03,54.8,90.8,
3721,10/20/18,11:11:03 AM,10/20/1811:11:03,54.4,90.8,
3722,10/20/18,11:21:03 AM,10/20/1811:21:03,54.7,90.8,
3723,10/20/18,11:31:03 AM,10/20/1811:31:03,54.7,90.8,
3724,10/20/18,11:41:03 AM,10/20/1811:41:03,54.5,90.8,
3725,10/20/18,11:51:03 AM,10/20/1811:51:03,54.5,90.8,
3726,10/20/18,12:01:03 PM,10/20/1812:01:03,54.8,90.9,
3727,10/20/18,12:11:03 PM,10/20/1812:11:03,54.7,90.8,
3728,10/20/18,12:21:03 PM,10/20/1812:21:03,54.7,90.9,
3729,10/20/18,12:31:03 PM,10/20/1812:31:03,54.8,90.9,
3730,10/20/18,12:41:03 PM,10/20/1812:41:03,54.8,90.8,
3731,10/20/18,12:51:03 PM,10/20/1812:51:03,54.8,90.8,
3732,10/20/18,1:01:03 PM,10/20/1813:01:03,54.7,90.8,
3733,10/20/18,1:11:03 PM,10/20/1813:11:03,54.7,90.8,
3734,10/20/18,1:21:03 PM,10/20/1813:21:03,54.8,90.8,
3735,10/20/18,1:31:03 PM,10/20/1813:31:03,54.8,90.8,
3736,10/20/18,1:41:03 PM,10/20/1813:41:03,54.8,90.8,
3737,10/20/18,1:51:03 PM,10/20/1813:51:03,54.4,90.8,
3738,10/20/18,2:01:03 PM,10/20/1814:01:03,54.5,90.8,
3739,10/20/18,2:11:03 PM,10/20/1814:11:03,54.8,90.8,
3740,10/20/18,2:21:03 PM,10/20/1814:21:03,54.6,90.8,
3741,10/20/18,2:31:03 PM,10/20/1814:31:03,54.8,90.8,
3742,10/20/18,2:41:03 PM,10/20/1814:41:03,56.9,90.8,
3743,10/20/18,2:51:03 PM,10/20/1814:51:03,54.8,90.8,
3744,10/20/18,3:01:03 PM,10/20/1815:01:03,54.7,90.8,
3745,10/20/18,3:11:03 PM,10/20/1815:11:03,54.8,90.8,
3746,10/20/18,3:21:03 PM,10/20/1815:21:03,57,90.8,
3747,10/20/18,3:31:03 PM,10/20/1815:31:03,57.3,90.8,
3748,10/20/18,3:41:03 PM,10/20/1815:41:03,57.7,90.9,
3749,10/20/18,3:51:03 PM,10/20/1815:51:03,57.7,90.9,
3750,10/20/18,4:01:03 PM,10/20/1816:01:03,57.3,90.9,
3751,10/20/18,4:11:03 PM,10/20/1816:11:03,57.3,90.9,
3752,10/20/18,4:21:03 PM,10/20/1816:21:03,57,90.9,
3753,10/20/18,4:31:03 PM,10/20/1816:31:03,54.7,90.9,
3754,10/20/18,4:41:03 PM,10/20/1816:41:03,54.6,90.9,
3755,10/20/18,4:51:03 PM,10/20/1816:51:03,54.8,90.8,
3756,10/20/18,5:01:03 PM,10/20/1817:01:03,54.8,90.8,
3757,10/20/18,5:11:03 PM,10/20/1817:11:03,54.7,90.8,
3758,10/20/18,5:21:03 PM,10/20/1817:21:03,54.8,90.8,
3759,10/20/18,5:31:03 PM,10/20/1817:31:03,54.8,90.8,
3760,10/20/18,5:41:03 PM,10/20/1817:41:03,54.6,90.9,
3761,10/20/18,5:51:03 PM,10/20/1817:51:03,54.8,90.9,
3762,10/20/18,6:01:03 PM,10/20/1818:01:03,54.5,90.9,
3763,10/20/18,6:11:03 PM,10/20/1818:11:03,54.4,90.9,
3764,10/20/18,6:21:03 PM,10/20/1818:21:03,54.8,90.9,
3765,10/20/18,6:31:03 PM,10/20/1818:31:03,54.8,90.9,
3766,10/20/18,6:41:03 PM,10/20/1818:41:03,54.7,90.9,
3767,10/20/18,6:51:03 PM,10/20/1818:51:03,54.8,90.9,
3768,10/20/18,7:01:03 PM,10/20/1819:01:03,54.7,90.9,
3769,10/20/18,7:11:03 PM,10/20/1819:11:03,54.6,90.8,
3770,10/20/18,7:21:03 PM,10/20/1819:21:03,54.3,90.8,
3771,10/20/18,7:31:03 PM,10/20/1819:31:03,54.2,90.7,
3772,10/20/18,7:41:03 PM,10/20/1819:41:03,54.2,90.7,
3773,10/20/18,7:51:03 PM,10/20/1819:51:03,54.2,90.7,
3774,10/20/18,8:01:03 PM,10/20/1820:01:03,54.3,90.7,
3775,10/20/18,8:11:03 PM,10/20/1820:11:03,54.2,90.3,
3776,10/20/18,8:21:03 PM,10/20/1820:21:03,54.2,90.3,
3777,10/20/18,8:31:03 PM,10/20/1820:31:03,54.3,90.6,
3778,10/20/18,8:41:03 PM,10/20/1820:41:03,54.2,90.3,
3779,10/20/18,8:51:03 PM,10/20/1820:51:03,54.2,90.3,
3780,10/20/18,9:01:03 PM,10/20/1821:01:03,54.3,90.6,
3781,10/20/18,9:11:03 PM,10/20/1821:11:03,54,90.7,
3782,10/20/18,9:21:03 PM,10/20/1821:21:03,54,90.6,
3783,10/20/18,9:31:03 PM,10/20/1821:31:03,54,90.6,
3784,10/20/18,9:41:03 PM,10/20/1821:41:03,54,90.6,
3785,10/20/18,9:51:03 PM,10/20/1821:51:03,53.9,90.7,
3786,10/20/18,10:01:03 PM,10/20/1822:01:03,53.9,90.6,
3787,10/20/18,10:11:03 PM,10/20/1822:11:03,53.8,90.6,
3788,10/20/18,10:21:03 PM,10/20/1822:21:03,52.7,90.3,
3789,10/20/18,10:31:03 PM,10/20/1822:31:03,53.7,90.3,
3790,10/20/18,10:41:03 PM,10/20/1822:41:03,52.7,90.3,
3791,10/20/18,10:51:03 PM,10/20/1822:51:03,53.7,90.3,
3792,10/20/18,11:01:03 PM,10/20/1823:01:03,52.7,90.6,
3793,10/20/18,11:11:03 PM,10/20/1823:11:03,52.7,90.3,
3794,10/20/18,11:21:03 PM,10/20/1823:21:03,52.7,90.6,
3795,10/20/18,11:31:03 PM,10/20/1823:31:03,52.7,90.6,
3796,10/20/18,11:41:03 PM,10/20/1823:41:03,52.7,90.6,
3797,10/20/18,11:51:03 PM,10/20/1823:51:03,52.7,90.7,
3798,10/21/18,12:01:03 AM,10/21/1800:01:03,52.6,90.7,
3799,10/21/18,12:11:03 AM,10/21/1800:11:03,52.6,90.6,
3800,10/21/18,12:21:03 AM,10/21/1800:21:03,52.7,90.7,
3801,10/21/18,12:31:03 AM,10/21/1800:31:03,52.7,90.7,
3802,10/21/18,12:41:03 AM,10/21/1800:41:03,52.6,90.7,
3803,10/21/18,12:51:03 AM,10/21/1800:51:03,52.6,90.7,
3804,10/21/18,1:01:03 AM,10/21/1801:01:03,52.7,90.6,
3805,10/21/18,1:11:03 AM,10/21/1801:11:03,52.6,90.6,
3806,10/21/18,1:21:03 AM,10/21/1801:21:03,52.5,90.6,
3807,10/21/18,1:31:03 AM,10/21/1801:31:03,52.5,90.6,
3808,10/21/18,1:41:03 AM,10/21/1801:41:03,52.6,90.6,
3809,10/21/18,1:51:03 AM,10/21/1801:51:03,52.5,90.6,
3810,10/21/18,2:01:03 AM,10/21/1802:01:03,52.7,90.7,
3811,10/21/18,2:11:03 AM,10/21/1802:11:03,52.7,90.7,
3812,10/21/18,2:21:03 AM,10/21/1802:21:03,52.4,90.7,
3813,10/21/18,2:31:03 AM,10/21/1802:31:03,52.3,90.7,
3814,10/21/18,2:41:03 AM,10/21/1802:41:03,51.6,90.7,
3815,10/21/18,2:51:03 AM,10/21/1802:51:03,51.5,90.7,
3816,10/21/18,3:01:03 AM,10/21/1803:01:03,51.5,90.6,
3817,10/21/18,3:11:03 AM,10/21/1803:11:03,51.1,90.6,
3818,10/21/18,3:21:03 AM,10/21/1803:21:03,50.8,90.3,
3819,10/21/18,3:31:03 AM,10/21/1803:31:03,50.7,90.3,
3820,10/21/18,3:41:03 AM,10/21/1803:41:03,32.8,90.3,
3821,10/21/18,3:51:03 AM,10/21/1803:51:03,32.7,90.3,
3822,10/21/18,4:01:03 AM,10/21/1804:01:03,32.6,90.3,
3823,10/21/18,4:11:03 AM,10/21/1804:11:03,32.7,90.3,
3824,10/21/18,4:21:03 AM,10/21/1804:21:03,32.8,90.3,
3825,10/21/18,4:31:03 AM,10/21/1804:31:03,32.5,90.3,
3826,10/21/18,4:41:03 AM,10/21/1804:41:03,32.6,90.3,
3827,10/21/18,4:51:03 AM,10/21/1804:51:03,32.4,90.3,
3828,10/21/18,5:01:03 AM,10/21/1805:01:03,32.8,90.3,
3829,10/21/18,5:11:03 AM,10/21/1805:11:03,32.8,90.3,
3830,10/21/18,5:21:03 AM,10/21/1805:21:03,32.7,90.3,
3831,10/21/18,5:31:03 AM,10/21/1805:31:03,32.8,90.3,
3832,10/21/18,5:41:03 AM,10/21/1805:41:03,32.8,90.3,
3833,10/21/18,5:51:03 AM,10/21/1805:51:03,32.6,90.3,
3834,10/21/18,6:01:03 AM,10/21/1806:01:03,32.3,90.3,
3835,10/21/18,6:11:03 AM,10/21/1806:11:03,32,90.3,
3836,10/21/18,6:21:03 AM,10/21/1806:21:03,32.8,90.3,
3837,10/21/18,6:31:03 AM,10/21/1806:31:03,31.7,90.3,
3838,10/21/18,6:41:03 AM,10/21/1806:41:03,32.8,90.2,
3839,10/21/18,6:51:03 AM,10/21/1806:51:03,32.8,90.3,
3840,10/21/18,7:01:03 AM,10/21/1807:01:03,32.8,90.3,
3841,10/21/18,7:11:03 AM,10/21/1807:11:03,32.7,90.3,
3842,10/21/18,7:21:03 AM,10/21/1807:21:03,32.7,90.3,
3843,10/21/18,7:31:03 AM,10/21/1807:31:03,32.7,90.3,
3844,10/21/18,7:41:03 AM,10/21/1807:41:03,32.8,90.3,
3845,10/21/18,7:51:03 AM,10/21/1807:51:03,32.8,90.3,
3846,10/21/18,8:01:03 AM,10/21/1808:01:03,32.8,90.3,
3847,10/21/18,8:11:03 AM,10/21/1808:11:03,32.7,90.3,
3848,10/21/18,8:21:03 AM,10/21/1808:21:03,32.6,90.3,
3849,10/21/18,8:31:03 AM,10/21/1808:31:03,32.8,90.3,
3850,10/21/18,8:41:03 AM,10/21/1808:41:03,32.6,90.2,
3851,10/21/18,8:51:03 AM,10/21/1808:51:03,32.7,90.3,
3852,10/21/18,9:01:03 AM,10/21/1809:01:03,32.8,90.2,
3853,10/21/18,9:11:03 AM,10/21/1809:11:03,32.8,90.3,
3854,10/21/18,9:21:03 AM,10/21/1809:21:03,32.5,90.3,
3855,10/21/18,9:31:03 AM,10/21/1809:31:03,32.3,90.3,
3856,10/21/18,9:41:03 AM,10/21/1809:41:03,32.4,90.3,
3857,10/21/18,9:51:03 AM,10/21/1809:51:03,32.3,90.3,
3858,10/21/18,10:01:03 AM,10/21/1810:01:03,32.3,90.3,
3859,10/21/18,10:11:03 AM,10/21/1810:11:03,31.7,90.3,
3860,10/21/18,10:21:03 AM,10/21/1810:21:03,31.7,90.3,
3861,10/21/18,10:31:03 AM,10/21/1810:31:03,31.4,90.3,
3862,10/21/18,10:41:03 AM,10/21/1810:41:03,31.5,90.3,
3863,10/21/18,10:51:03 AM,10/21/1810:51:03,31.1,90.2,
3864,10/21/18,11:01:03 AM,10/21/1811:01:03,31.1,90.3,
3865,10/21/18,11:11:03 AM,10/21/1811:11:03,31.1,90.2,
3866,10/21/18,11:21:03 AM,10/21/1811:21:03,31,90.2,
3867,10/21/18,11:31:03 AM,10/21/1811:31:03,30.7,90.2,
3868,10/21/18,11:41:03 AM,10/21/1811:41:03,30.5,90,
3869,10/21/18,11:51:03 AM,10/21/1811:51:03,28.1,90,
3870,10/21/18,12:01:03 PM,10/21/1812:01:03,28.2,90,
3871,10/21/18,12:11:03 PM,10/21/1812:11:03,28.2,90.2,
3872,10/21/18,12:21:03 PM,10/21/1812:21:03,28,90.2,
3873,10/21/18,12:31:03 PM,10/21/1812:31:03,28,90.2,
3874,10/21/18,12:41:03 PM,10/21/1812:41:03,28.2,90,
3875,10/21/18,12:51:03 PM,10/21/1812:51:03,28.1,90,
3876,10/21/18,1:01:03 PM,10/21/1813:01:03,28.2,90,
3877,10/21/18,1:11:03 PM,10/21/1813:11:03,28.1,90,
3878,10/21/18,1:21:03 PM,10/21/1813:21:03,27.8,90,
3879,10/21/18,1:31:03 PM,10/21/1813:31:03,27.7,90,
3880,10/21/18,1:41:03 PM,10/21/1813:41:03,28.2,90,
3881,10/21/18,1:51:03 PM,10/21/1813:51:03,28.2,90,
3882,10/21/18,2:01:03 PM,10/21/1814:01:03,28.2,90,
3883,10/21/18,2:11:03 PM,10/21/1814:11:03,28.1,90,
3884,10/21/18,2:21:03 PM,10/21/1814:21:03,28.2,90,
3885,10/21/18,2:31:03 PM,10/21/1814:31:03,28.2,89.9,
3886,10/21/18,2:41:03 PM,10/21/1814:41:03,28.1,90,
3887,10/21/18,2:51:03 PM,10/21/1814:51:03,28.2,90,
3888,10/21/18,3:01:03 PM,10/21/1815:01:03,28.2,90,
3889,10/21/18,3:11:03 PM,10/21/1815:11:03,28.1,90,
3890,10/21/18,3:21:03 PM,10/21/1815:21:03,28.1,90,
3891,10/21/18,3:31:03 PM,10/21/1815:31:03,28.1,90,
3892,10/21/18,3:41:03 PM,10/21/1815:41:03,27.9,90,
3893,10/21/18,3:51:03 PM,10/21/1815:51:03,28.1,90,
3894,10/21/18,4:01:03 PM,10/21/1816:01:03,28.2,90,
3895,10/21/18,4:11:03 PM,10/21/1816:11:03,28.1,90,
3896,10/21/18,4:21:03 PM,10/21/1816:21:03,28.1,90,
3897,10/21/18,4:31:03 PM,10/21/1816:31:03,28,89.9,
3898,10/21/18,4:41:03 PM,10/21/1816:41:03,27.5,89.9,
3899,10/21/18,4:51:03 PM,10/21/1816:51:03,27.9,89.9,
3900,10/21/18,5:01:03 PM,10/21/1817:01:03,28,89.9,
3901,10/21/18,5:11:03 PM,10/21/1817:11:03,28,89.9,
3902,10/21/18,5:21:03 PM,10/21/1817:21:03,27.6,89.9,
3903,10/21/18,5:31:03 PM,10/21/1817:31:03,28,89.9,
3904,10/21/18,5:41:03 PM,10/21/1817:41:03,27.9,89.9,
3905,10/21/18,5:51:03 PM,10/21/1817:51:03,27.6,89.9,
3906,10/21/18,6:01:03 PM,10/21/1818:01:03,27.6,89.9,
3907,10/21/18,6:11:03 PM,10/21/1818:11:03,27.6,89.9,
3908,10/21/18,6:21:03 PM,10/21/1818:21:03,27.6,89.9,
3909,10/21/18,6:31:03 PM,10/21/1818:31:03,27.5,89.9,
3910,10/21/18,6:41:03 PM,10/21/1818:41:03,27.3,89.9,
3911,10/21/18,6:51:03 PM,10/21/1818:51:03,27.3,89.9,
3912,10/21/18,7:01:03 PM,10/21/1819:01:03,27.3,89.8,
3913,10/21/18,7:11:03 PM,10/21/1819:11:03,27.3,89.8,
3914,10/21/18,7:21:03 PM,10/21/1819:21:03,27.5,89.9,
3915,10/21/18,7:31:03 PM,10/21/1819:31:03,27.5,89.8,
3916,10/21/18,7:41:03 PM,10/21/1819:41:03,27.5,89.8,
3917,10/21/18,7:51:03 PM,10/21/1819:51:03,27.5,89.8,
3918,10/21/18,8:01:03 PM,10/21/1820:01:03,27.6,89.8,
3919,10/21/18,8:11:03 PM,10/21/1820:11:03,27.5,89.8,
3920,10/21/18,8:21:03 PM,10/21/1820:21:03,27.5,89.8,
3921,10/21/18,8:31:03 PM,10/21/1820:31:03,27.6,89.9,
3922,10/21/18,8:41:03 PM,10/21/1820:41:03,27.9,89.9,
3923,10/21/18,8:51:03 PM,10/21/1820:51:03,27.9,89.9,
3924,10/21/18,9:01:03 PM,10/21/1821:01:03,28,89.9,
3925,10/21/18,9:11:03 PM,10/21/1821:11:03,28.1,89.9,
3926,10/21/18,9:21:03 PM,10/21/1821:21:03,28.1,89.9,
3927,10/21/18,9:31:03 PM,10/21/1821:31:03,28.2,89.9,
3928,10/21/18,9:41:03 PM,10/21/1821:41:03,28.2,89.9,
3929,10/21/18,9:51:03 PM,10/21/1821:51:03,28.2,89.9,
3930,10/21/18,10:01:03 PM,10/21/1822:01:03,27.6,89.9,
3931,10/21/18,10:11:03 PM,10/21/1822:11:03,27.8,89.8,
3932,10/21/18,10:21:03 PM,10/21/1822:21:03,28.1,89.8,
3933,10/21/18,10:31:03 PM,10/21/1822:31:03,28.1,89.8,
3934,10/21/18,10:41:03 PM,10/21/1822:41:03,28.1,89.8,
3935,10/21/18,10:51:03 PM,10/21/1822:51:03,28.2,89.9,
3936,10/21/18,11:01:03 PM,10/21/1823:01:03,28.2,89.9,
3937,10/21/18,11:11:03 PM,10/21/1823:11:03,28.2,89.9,
3938,10/21/18,11:21:03 PM,10/21/1823:21:03,27.9,89.9,
3939,10/21/18,11:31:03 PM,10/21/1823:31:03,27.9,89.9,
3940,10/21/18,11:41:03 PM,10/21/1823:41:03,27.9,89.9,
3941,10/21/18,11:51:03 PM,10/21/1823:51:03,27.9,89.9,
3942,10/22/18,12:01:03 AM,10/22/1800:01:03,27.9,89.9,
3943,10/22/18,12:11:03 AM,10/22/1800:11:03,28,89.9,
3944,10/22/18,12:21:03 AM,10/22/1800:21:03,27.9,89.9,
3945,10/22/18,12:31:03 AM,10/22/1800:31:03,28,89.8,
3946,10/22/18,12:41:03 AM,10/22/1800:41:03,28.1,89.8,
3947,10/22/18,12:51:03 AM,10/22/1800:51:03,28.1,89.8,
3948,10/22/18,1:01:03 AM,10/22/1801:01:03,28.2,89.9,
3949,10/22/18,1:11:03 AM,10/22/1801:11:03,28.2,89.9,
3950,10/22/18,1:21:03 AM,10/22/1801:21:03,28.1,89.9,
3951,10/22/18,1:31:03 AM,10/22/1801:31:03,28.2,90,
3952,10/22/18,1:41:03 AM,10/22/1801:41:03,28.1,90,
3953,10/22/18,1:51:03 AM,10/22/1801:51:03,28.1,90,
3954,10/22/18,2:01:03 AM,10/22/1802:01:03,28.1,90,
3955,10/22/18,2:11:03 AM,10/22/1802:11:03,28.2,90,
3956,10/22/18,2:21:03 AM,10/22/1802:21:03,28.2,89.9,
3957,10/22/18,2:31:03 AM,10/22/1802:31:03,28.2,89.9,
3958,10/22/18,2:41:03 AM,10/22/1802:41:03,30.5,89.9,
3959,10/22/18,2:51:03 AM,10/22/1802:51:03,30.5,89.9,
3960,10/22/18,3:01:03 AM,10/22/1803:01:03,30.7,89.9,
3961,10/22/18,3:11:03 AM,10/22/1803:11:03,30.7,90,
3962,10/22/18,3:21:03 AM,10/22/1803:21:03,30.7,90,
3963,10/22/18,3:31:03 AM,10/22/1803:31:03,30.8,90,
3964,10/22/18,3:41:03 AM,10/22/1803:41:03,30.8,90,
3965,10/22/18,3:51:03 AM,10/22/1803:51:03,30.8,90,
3966,10/22/18,4:01:03 AM,10/22/1804:01:03,30.8,90,
3967,10/22/18,4:11:03 AM,10/22/1804:11:03,30.8,90,
3968,10/22/18,4:21:03 AM,10/22/1804:21:03,30.8,90,
3969,10/22/18,4:31:03 AM,10/22/1804:31:03,30.8,90,
3970,10/22/18,4:41:03 AM,10/22/1804:41:03,30.8,90,
3971,10/22/18,4:51:03 AM,10/22/1804:51:03,30.8,90,
3972,10/22/18,5:01:03 AM,10/22/1805:01:03,31,90,
3973,10/22/18,5:11:03 AM,10/22/1805:11:03,30.8,90,
3974,10/22/18,5:21:03 AM,10/22/1805:21:03,31,90,
3975,10/22/18,5:31:03 AM,10/22/1805:31:03,31.1,90,
3976,10/22/18,5:41:03 AM,10/22/1805:41:03,31.1,90,
3977,10/22/18,5:51:03 AM,10/22/1805:51:03,31.1,90,
3978,10/22/18,6:01:03 AM,10/22/1806:01:03,31.5,90,
3979,10/22/18,6:11:03 AM,10/22/1806:11:03,31.5,90,
3980,10/22/18,6:21:03 AM,10/22/1806:21:03,31.4,90,
